1586,M,45,7,773,4,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,3,2,3,4,0,5,3,5,4,4,0,5,5,0,3,3,5,5,5,0,0,0,0,0,5,2,0,0
1587,F,25,3,303,0,0,4,4,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1591,M,50,7,265,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,3,0,2,0,0,0,4,4,4,5,0,0,0,0,0,0,0,0,0
1592,M,35,7,501,3,0,0,5,0,3,0,0,0,4,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,5,0,0,2,0,0,3,3,4,0,4,0,0,2,0,0,0,0,0,0
1598,M,35,13,765,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,2,4,0,0,5,0,0,0,0,0,0,0,0,0
1599,M,25,0,926,3,0,0,5,0,2,3,0,3,4,5,0,0,0,3,0,0,0,2,0,3,0,3,3,0,2,3,0,0,1,3,0,4,4,3,0,4,0,0,0,0,0,0,2,0,0
1600,M,35,7,82,4,0,0,4,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,0,1,0,4,4,4,0,0,0,0,0,0,0,4,0,0
1605,F,18,0,282,3,0,4,5,0,0,0,0,3,4,5,2,0,4,3,0,0,0,4,0,0,0,3,3,3,5,0,0,2,3,3,0,4,3,4,0,3,2,3,2,2,4,0,4,2,3
1611,M,25,0,38,4,0,0,5,4,2,0,0,4,5,4,0,0,0,0,0,0,2,3,0,4,0,0,4,0,3,4,4,4,0,3,0,0,5,3,0,0,0,3,1,1,0,0,3,0,0
1613,M,18,20,618,0,0,0,5,1,3,0,0,0,4,4,1,0,2,1,0,0,0,0,0,0,0,0,4,2,2,3,0,0,4,3,2,0,4,5,0,0,0,0,1,0,0,3,4,1,0
1616,M,25,0,161,3,0,0,5,4,1,0,0,0,0,0,1,0,0,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,4,3,0,0,0,1,0,0,0,0,1,0,0
1617,M,25,12,440,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,0,0,1
1624,M,25,0,68,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,4,0,1,1,0,5,4,0,4,0,0,0,0,0,0,0
1628,M,18,20,900,0,0,4,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0
1632,M,25,16,941,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,0,0,0,2,0,3,0,0,3,0,3,4,4,0,4,1,1,0,5,3,4,5,0,0,0,0,0,0,0,0,0
1635,M,25,0,972,3,0,0,5,0,3,1,0,3,5,5,0,0,0,2,0,3,3,4,0,2,4,0,4,0,3,3,0,0,3,4,0,2,5,4,5,5,0,4,1,2,0,5,2,2,0
1637,M,56,0,900,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0
1639,M,25,17,954,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,M,25,0,958,4,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,2,0,0,3,0,1,0,0
1645,F,18,9,622,4,0,0,5,5,2,2,4,0,5,4,4,0,0,0,0,0,5,5,0,3,5,0,5,5,4,3,0,0,4,5,3,5,5,4,5,0,5,0,0,0,0,0,4,2,0
1647,M,18,18,981,0,0,0,5,3,3,1,0,2,5,3,0,0,0,1,0,0,3,0,0,4,0,0,3,3,3,4,0,4,4,3,1,3,5,3,3,0,0,4,1,3,2,3,2,1,4
1649,M,18,19,980,3,0,0,4,1,0,0,0,0,3,2,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0
1650,M,25,19,946,0,0,0,5,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0
1655,M,18,4,945,2,0,0,5,0,2,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,2,0,0
1658,F,35,6,942,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,3,3,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0
1666,M,25,14,152,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1667,M,50,16,985,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
1671,M,35,0,983,0,0,4,4,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,5,0,0,4,4,0,0,2,0,4,5,0,0,0,0,0,0,0,0,0
1673,M,1,10,980,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,2,0
1675,F,25,6,971,4,0,0,5,4,2,0,0,3,3,4,3,0,0,0,0,3,3,4,0,2,4,0,3,2,3,4,4,4,3,4,4,0,2,3,4,4,0,3,2,3,4,5,5,2,0
1676,M,18,4,913,3,0,3,5,4,4,0,0,0,4,5,2,0,0,2,2,0,3,5,4,0,3,0,5,3,3,3,0,4,5,5,2,0,4,4,0,0,0,4,3,2,4,0,5,2,0
1678,F,18,17,970,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1680,M,25,20,953,4,0,5,2,4,1,1,0,3,5,4,3,0,0,2,0,4,5,3,0,3,4,0,4,5,4,4,5,4,4,4,0,0,2,3,4,3,0,2,1,1,4,2,2,2,1
1681,M,18,4,787,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,0,0,0,4,4,5,0,0,0,0,0,4,0,0,0
1683,F,25,7,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,5,2,0,0,0,0,4,0,4,0,0,0,0,2,0,0,0
1685,M,35,12,958,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0
1687,M,25,3,850,0,0,0,0,0,4,0,0,0,4,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0
1689,M,35,5,984,4,0,0,4,3,3,0,0,3,4,4,3,0,0,0,0,0,3,3,2,5,0,0,0,2,3,4,0,2,4,5,4,0,3,2,4,4,0,4,3,0,0,4,5,0,3
1691,F,25,17,853,0,0,0,5,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1694,M,25,12,981,3,0,0,5,2,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,4,4,3,0,4,0,0,0,4,0,0,0
1695,M,25,1,972,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
1698,M,35,2,972,0,0,4,5,0,3,0,0,3,5,2,0,0,0,0,0,0,4,0,0,4,0,0,4,0,3,3,5,0,5,3,3,0,2,2,4,4,0,0,0,0,0,3,2,0,0
1699,F,25,19,981,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1701,F,25,4,972,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,2,0,4,0,0,0,0,0,0,0,0,0,0
1702,M,18,10,973,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0
1712,M,25,0,730,0,0,0,4,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,3,5,4,3,0,0,0,0,4,0,0,0,0
1714,M,25,17,432,0,0,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,5,0,4,3,3,4,0,2,0,5,5,0,3,3,0,0,5,0,0,0
1717,F,50,6,303,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
1721,M,18,19,700,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1723,M,35,17,601,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4
1726,M,25,2,601,3,0,5,5,1,1,0,0,1,5,1,1,1,2,1,1,0,1,3,1,2,2,5,1,3,2,5,2,0,2,1,1,1,2,1,3,5,0,2,1,1,0,2,1,1,0
1727,M,35,16,503,0,0,0,5,0,0,0,0,4,5,5,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,5,0,0,4,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0
1733,M,18,14,437,2,0,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,2,3,0,0,0,0,3,2,2,0,0,0,0,0
1736,M,56,8,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,2,0,0,3,0,4,0,2,0,3,0,0,0,0,0,0,0,4,0,2,0
1737,M,35,20,466,4,0,0,0,5,4,1,0,0,0,0,2,0,0,0,0,0,5,0,0,4,0,0,0,0,3,5,0,0,3,4,0,3,3,4,0,3,0,0,2,0,0,3,3,3,0
1741,M,35,7,911,0,0,4,5,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,1,0,4,4,0,4,0,0,0,0,0,0,0
1742,M,25,15,81,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0
1743,M,35,17,775,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,4,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0
1744,M,35,12,503,0,0,3,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
1746,M,25,4,331,5,0,0,5,0,0,0,0,5,5,4,0,5,0,3,0,0,3,5,0,0,5,0,5,5,0,4,0,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
1749,M,25,2,100,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
1752,M,25,3,968,0,0,4,5,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,0,4,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0
1753,M,35,6,908,0,0,5,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,0,3,0,0,3,0,4,2,0,3,4,0,0,0,3,4,5,3,0,0,0,0,0,5,1,0,0
1755,F,18,4,770,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,4,0,0,0,0,4,4,4,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0
1757,M,25,4,752,3,0,0,5,0,1,1,0,4,4,5,0,0,0,0,0,0,0,2,0,5,4,0,5,4,3,5,5,4,5,5,4,0,2,5,5,4,0,1,0,0,0,0,0,1,0
1758,F,25,0,330,0,0,4,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
1759,M,25,16,221,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
1761,M,35,0,720,4,0,0,2,0,0,0,0,3,4,2,0,0,0,0,0,0,0,5,0,0,1,0,0,0,2,3,1,0,1,0,0,0,0,1,2,5,0,0,0,0,0,2,0,0,0
1764,M,18,0,751,4,0,0,5,5,4,2,0,0,5,5,3,0,0,0,0,0,4,4,0,0,0,0,3,3,4,0,0,5,5,4,0,0,5,5,0,0,0,4,4,4,4,0,4,3,4
1775,M,25,4,701,0,0,1,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0
1776,M,25,0,458,3,0,0,4,0,0,0,0,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,3,0,3,3,0,0,0,2,0,0,0,0,0,4,0
1778,M,18,4,947,0,0,0,5,0,3,1,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,3,3,3,5,0,0,2,0
1780,M,35,1,221,3,0,0,4,0,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,3,3,3,3,0,0,0,0,3,0,2,0,0
1781,F,35,0,80,3,0,0,5,0,0,1,0,3,5,5,3,0,0,0,0,0,3,4,2,0,0,0,2,0,3,0,0,0,5,0,1,0,0,4,5,3,0,4,4,3,0,4,0,1,3
1790,M,25,0,191,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,1,5,3,0,0,0,0,0,0,5,4,4,4,0,0,0,0,0,0,0,0,0
1793,M,25,4,200,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0
1794,M,25,11,208,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
1800,M,18,4,701,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,4,0,0,0,0,3,1,1,0,0,0,0,0
1805,M,18,4,224,0,0,0,5,0,0,1,0,0,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,4,4,0,0,0,4,3,0,0,0,5,0,0
1807,M,18,17,207,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1812,F,25,12,481,0,0,0,4,4,3,0,0,0,4,4,5,0,0,0,0,0,1,0,0,5,0,0,3,5,4,5,0,0,3,5,0,1,4,4,4,0,0,3,0,0,0,5,0,4,4
1817,M,35,1,537,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0
1818,M,1,8,22,2,0,0,5,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,4,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
1819,F,35,12,452,0,0,2,5,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0,2,0,0,0,0,3,3,0,0,2,2,0,0,3,3,4,3,0,0,0,0,0,0,0,0,0
1820,M,25,20,502,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1835,M,25,19,115,0,0,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,5,0,5,4,0,0,2,5,5,4,0,0,0,0,0,5,0,0,0
1837,M,25,2,88,3,0,4,5,3,4,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,4,5,3,3,0,0,3,4,4,4,0,0,0,0,0,3,2,0,1
1841,M,18,0,950,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,2,1,0,0,1,0,0
1851,M,25,19,596,0,0,4,5,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,3,0,0,3,3,0,2,0,0,0,0,0,0,0,0,2
1854,M,25,0,923,2,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0
1860,M,56,16,945,0,0,0,5,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0
1861,M,50,16,921,2,0,0,4,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,2,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,2,0,0
1870,M,56,13,852,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1873,M,35,7,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0
1875,M,35,12,941,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,4,0,0,0
1879,M,25,4,297,3,0,0,5,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,2,0,0,0,2,0,0,0,0,0,0,0
1880,M,35,0,910,2,0,0,5,3,2,0,0,2,4,4,1,0,0,2,0,0,0,3,0,4,0,0,4,0,4,3,0,4,4,3,2,0,4,4,4,4,0,3,0,0,0,4,4,2,0
1882,M,35,16,923,0,0,0,5,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1883,F,50,0,945,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1884,M,45,20,931,3,0,5,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,3,0,0,3,3,0,0,3,4,4,3,0,0,0,0,0,3,0,0,0
1889,M,18,14,800,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,4,0,3,0,0,0,0,0,4,0,0,0
1890,M,50,6,947,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
1891,M,45,1,913,4,0,0,4,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0
1897,F,50,2,945,0,0,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,0,0,5,4,3,5,0,0,0,0,0,3,0,0,0
1899,F,45,6,21,3,0,4,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,1,0,0,4,0,5,3,0,3,4,3,0,0,0,4,4,3,0,0,0,0,0,0,2,0,0
1901,M,50,7,940,4,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0
1902,M,25,19,935,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,3,0,0,0,0,0,0,0
1903,M,35,0,904,0,0,3,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1904,M,18,1,301,3,0,0,5,0,3,0,0,0,3,5,1,0,0,3,0,0,0,3,0,5,0,0,4,0,3,4,0,2,4,3,0,0,5,4,2,4,0,2,1,1,0,0,3,0,0
1912,M,25,4,913,0,0,4,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0
1917,M,18,10,927,0,0,0,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0
1920,F,35,7,801,3,0,0,5,4,4,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,4,0,3,0,2,3,4,0,1,4,0,3,5,0,4,3,0,0,0,0,0,5,4,0,0
1921,M,56,12,927,0,0,0,5,2,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,0,0
1922,F,25,7,943,3,0,0,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,3,4,0,0,0,0,2,3,4,4,4,0,0,0,0,0,0,0,0,0
1926,F,1,0,954,0,0,4,5,0,0,0,0,1,1,5,0,0,3,0,0,1,0,0,0,4,0,0,4,0,3,4,5,4,0,0,0,0,5,4,5,2,0,2,0,0,0,5,3,2,0
1930,M,25,15,945,0,0,0,4,0,2,0,0,2,4,3,0,0,0,3,0,0,0,0,0,3,0,0,2,0,3,3,0,0,4,0,0,0,3,3,0,4,0,0,0,0,0,4,3,0,0
1931,M,25,2,941,3,0,5,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4,0,5,4,0,0,3,3,5,5,0,0,0,0,0,4,0,0,0
1932,M,25,7,941,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,4,0,0,4,4,0,0,0,3,0,4,0,0,0,0,0,0,1,0,0
1937,M,25,11,923,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
1938,F,25,2,913,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,4,3,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,0,2,0
1939,F,35,2,949,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0
1941,M,35,17,945,4,0,0,5,3,0,0,0,5,5,5,1,0,0,3,0,0,0,3,4,4,3,0,4,2,4,3,0,3,1,4,2,4,4,5,3,3,1,4,3,1,4,3,3,1,1
1943,M,18,4,915,3,0,5,4,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,0,0,3,1,0,0,0,0,0,0
1947,M,25,7,940,0,0,4,5,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,4,5,0,0,0,0,0,3,0,0,0
1948,M,1,10,931,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,5,0,0,0,0,2,1,1,0,0,0,0,0
1950,M,25,12,490,0,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0
1956,M,35,0,442,4,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0
1958,F,25,1,170,4,0,0,5,0,2,0,0,3,4,5,1,0,0,0,0,0,4,3,0,0,0,0,0,1,4,0,0,3,4,0,0,3,4,4,0,0,3,3,2,0,4,0,3,0,0
1962,F,18,1,609,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,F,25,6,895,2,0,0,0,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0
1968,M,25,11,852,0,0,1,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,0,1,0,0,0,3,4,0,0,0,2,4,0,2,5,3,0,2,0,0,0,0,0,3,0,1,0
1969,F,25,3,921,3,0,0,5,0,2,0,0,4,4,5,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,4,4,4,3,3,3,4,4,4,0,0,0,0,0,4,0,0,0
1974,M,35,17,121,0,0,4,5,2,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,3,0,3,0,3,0,0,3,4,5,4,0,0,0,0,0,4,0,0,0
1978,M,1,10,433,0,0,0,4,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,3,0,0
1980,M,35,7,64,3,0,4,4,0,3,0,0,3,4,5,0,0,0,3,0,0,2,0,4,2,4,4,4,0,4,3,0,2,3,2,3,3,2,4,0,4,0,0,0,0,4,3,2,1,0
